node_id,zone_id,x_coord,y_coord,meso_link_id,lane_no,is_boundary
850,,-111.9287314,33.4220968,2,3,
851,,-111.928807,33.4220965,2,3,
852,,-111.9288826,33.4220961,2,3,
853,,-111.9289582,33.4220958,2,3,
854,,-111.9290338,33.4220955,2,3,
855,,-111.9291094,33.4220951,2,3,
856,,-111.929185,33.4220948,2,3,
857,,-111.9292606,33.4220944,2,3,
858,,-111.9293361,33.4220941,2,3,
859,,-111.9294117,33.4220938,2,3,
860,,-111.9294873,33.4220934,2,3,
861,,-111.9295629,33.4220931,2,3,
862,,-111.9296385,33.4220927,2,3,
863,,-111.9297141,33.4220924,2,3,
864,,-111.9297897,33.4220921,2,3,
865,,-111.9298653,33.4220917,2,3,
866,,-111.9299409,33.4220914,2,3,
867,,-111.9300164,33.4220911,2,3,
868,,-111.930092,33.4220907,2,3,
869,,-111.9301676,33.4220904,2,3,
870,,-111.9302432,33.42209,2,3,
871,,-111.9303188,33.4220897,2,3,
872,,-111.9303944,33.4220894,2,3,
873,,-111.93047,33.422089,2,3,
874,,-111.9305456,33.4220887,2,3,
875,,-111.9306212,33.4220883,2,3,
876,,-111.9306967,33.422088,2,3,
877,,-111.9307723,33.4220877,2,3,
878,,-111.9308479,33.4220873,2,3,
879,,-111.9309235,33.422087,2,3,
880,,-111.9309991,33.4220866,2,3,
881,,-111.9310747,33.4220863,2,3,
882,,-111.9311503,33.422086,2,3,
883,,-111.9312259,33.4220856,2,3,
884,,-111.9313015,33.4220853,2,3,
885,,-111.9313771,33.422085,2,3,
886,,-111.9314526,33.4220846,2,3,
887,,-111.9315282,33.4220843,2,3,
888,,-111.9316038,33.4220839,2,3,
889,,-111.9316794,33.4220836,2,3,
890,,-111.931755,33.4220833,2,3,
891,,-111.9318306,33.4220829,2,3,
892,,-111.9319062,33.4220826,2,3,
893,,-111.9319818,33.4220822,2,3,
894,,-111.9320574,33.4220819,2,3,
895,,-111.9321329,33.4220816,2,3,
896,,-111.9322085,33.4220812,2,3,
897,,-111.9322841,33.4220809,2,3,
898,,-111.9323597,33.4220805,2,3,
899,,-111.9324353,33.4220802,2,3,
900,,-111.9325109,33.4220799,2,3,
901,2,-111.9325865,33.4220795,2,3,
902,,-111.9264639,33.4221385,2,4,
903,,-111.9265395,33.4221381,2,4,
904,,-111.9266151,33.4221378,2,4,
905,,-111.9266907,33.4221375,2,4,
906,,-111.9267663,33.4221371,2,4,
907,,-111.9268419,33.4221368,2,4,
908,,-111.9269175,33.4221365,2,4,
909,,-111.9269931,33.4221361,2,4,
910,,-111.9270687,33.4221358,2,4,
911,,-111.9271442,33.4221355,2,4,
912,,-111.9272198,33.4221351,2,4,
913,,-111.9272954,33.4221348,2,4,
914,,-111.927371,33.4221344,2,4,
915,,-111.9274466,33.4221341,2,4,
916,,-111.9275222,33.4221338,2,4,
917,,-111.9275978,33.4221334,2,4,
918,,-111.9276734,33.4221331,2,4,
919,,-111.927749,33.4221328,2,4,
920,,-111.9278246,33.4221324,2,4,
921,,-111.9279001,33.4221321,2,4,
922,,-111.9279757,33.4221317,2,4,
923,,-111.9280513,33.4221314,2,4,
924,,-111.9281269,33.4221311,2,4,
925,,-111.9282025,33.4221307,2,4,
926,,-111.9282781,33.4221304,2,4,
927,,-111.9283537,33.4221301,2,4,
928,,-111.9284293,33.4221297,2,4,
929,,-111.9285049,33.4221294,2,4,
930,,-111.9285804,33.422129,2,4,
931,,-111.928656,33.4221287,2,4,
932,,-111.9287316,33.4221284,2,4,
933,,-111.9288072,33.422128,2,4,
934,,-111.9288828,33.4221277,2,4,
935,,-111.9289584,33.4221274,2,4,
936,,-111.929034,33.422127,2,4,
937,,-111.9291096,33.4221267,2,4,
938,,-111.9291852,33.4221263,2,4,
939,,-111.9292608,33.422126,2,4,
940,,-111.9293363,33.4221257,2,4,
941,,-111.9294119,33.4221253,2,4,
942,,-111.9294875,33.422125,2,4,
943,,-111.9295631,33.4221247,2,4,
944,,-111.9296387,33.4221243,2,4,
945,,-111.9297143,33.422124,2,4,
946,,-111.9297899,33.4221236,2,4,
947,,-111.9298655,33.4221233,2,4,
948,,-111.9299411,33.422123,2,4,
949,,-111.9300166,33.4221226,2,4,
950,,-111.9300922,33.4221223,2,4,
951,,-111.9301678,33.4221219,2,4,
952,,-111.9302434,33.4221216,2,4,
953,,-111.930319,33.4221213,2,4,
954,,-111.9303946,33.4221209,2,4,
955,,-111.9304702,33.4221206,2,4,
956,,-111.9305458,33.4221203,2,4,
957,,-111.9306214,33.4221199,2,4,
958,,-111.930697,33.4221196,2,4,
959,,-111.9307725,33.4221192,2,4,
960,,-111.9308481,33.4221189,2,4,
961,,-111.9309237,33.4221186,2,4,
962,,-111.9309993,33.4221182,2,4,
963,,-111.9310749,33.4221179,2,4,
964,,-111.9311505,33.4221175,2,4,
965,,-111.9312261,33.4221172,2,4,
966,,-111.9313017,33.4221169,2,4,
967,,-111.9313773,33.4221165,2,4,
968,,-111.9314528,33.4221162,2,4,
969,,-111.9315284,33.4221158,2,4,
970,,-111.931604,33.4221155,2,4,
971,,-111.9316796,33.4221152,2,4,
972,,-111.9317552,33.4221148,2,4,
973,,-111.9318308,33.4221145,2,4,
974,,-111.9319064,33.4221141,2,4,
975,,-111.931982,33.4221138,2,4,
976,,-111.9320576,33.4221135,2,4,
977,,-111.9321331,33.4221131,2,4,
978,,-111.9322087,33.4221128,2,4,
979,,-111.9322843,33.4221124,2,4,
980,,-111.9323599,33.4221121,2,4,
981,,-111.9324355,33.4221118,2,4,
982,,-111.9325111,33.4221114,2,4,
983,2,-111.9325867,33.4221111,2,4,
984,2,-111.9325857,33.4219532,3,1,
985,,-111.9325101,33.4219536,3,1,
986,,-111.9324345,33.4219539,3,1,
987,,-111.9323589,33.4219543,3,1,
988,,-111.9322833,33.4219546,3,1,
989,,-111.9322077,33.4219549,3,1,
990,,-111.9321321,33.4219553,3,1,
991,,-111.9320565,33.4219556,3,1,
992,,-111.9319809,33.421956,3,1,
993,,-111.9319054,33.4219563,3,1,
994,,-111.9318298,33.4219566,3,1,
995,,-111.9317542,33.421957,3,1,
996,,-111.9316786,33.4219573,3,1,
997,,-111.931603,33.4219577,3,1,
998,,-111.9315274,33.421958,3,1,
999,,-111.9314518,33.4219583,3,1,
1000,,-111.9313762,33.4219587,3,1,
1001,,-111.9313006,33.421959,3,1,
1002,,-111.9312251,33.4219594,3,1,
1003,,-111.9311495,33.4219597,3,1,
1004,,-111.9310739,33.42196,3,1,
1005,,-111.9309983,33.4219604,3,1,
1006,,-111.9309227,33.4219607,3,1,
1007,,-111.9308471,33.4219611,3,1,
1008,,-111.9307715,33.4219614,3,1,
1009,,-111.9306959,33.4219617,3,1,
1010,,-111.9306203,33.4219621,3,1,
1011,,-111.9305447,33.4219624,3,1,
1012,,-111.9304692,33.4219627,3,1,
1013,,-111.9303936,33.4219631,3,1,
1014,,-111.930318,33.4219634,3,1,
1015,,-111.9302424,33.4219638,3,1,
1016,,-111.9301668,33.4219641,3,1,
1017,,-111.9300912,33.4219644,3,1,
1018,,-111.9300156,33.4219648,3,1,
1019,,-111.92994,33.4219651,3,1,
1020,,-111.9298644,33.4219655,3,1,
1021,,-111.9297889,33.4219658,3,1,
1022,,-111.9297133,33.4219661,3,1,
1023,,-111.9296377,33.4219665,3,1,
1024,,-111.9295621,33.4219668,3,1,
1025,,-111.9294865,33.4219671,3,1,
1026,,-111.9294109,33.4219675,3,1,
1027,,-111.9293353,33.4219678,3,1,
1028,,-111.9292597,33.4219682,3,1,
1029,,-111.9291841,33.4219685,3,1,
1030,,-111.9291086,33.4219688,3,1,
1031,,-111.929033,33.4219692,3,1,
1032,,-111.9289574,33.4219695,3,1,
1033,,-111.9288818,33.4219699,3,1,
1034,,-111.9288062,33.4219702,3,1,
1035,,-111.9287306,33.4219705,3,1,
1036,,-111.928655,33.4219709,3,1,
1037,,-111.9285794,33.4219712,3,1,
1038,,-111.9285038,33.4219715,3,1,
1039,,-111.9284282,33.4219719,3,1,
1040,,-111.9283527,33.4219722,3,1,
1041,,-111.9282771,33.4219726,3,1,
1042,,-111.9282015,33.4219729,3,1,
1043,,-111.9281259,33.4219732,3,1,
1044,,-111.9280503,33.4219736,3,1,
1045,,-111.9279747,33.4219739,3,1,
1046,,-111.9278991,33.4219742,3,1,
1047,,-111.9278235,33.4219746,3,1,
1048,,-111.9277479,33.4219749,3,1,
1049,,-111.9276724,33.4219753,3,1,
1050,,-111.9275968,33.4219756,3,1,
1051,,-111.9275212,33.4219759,3,1,
1052,,-111.9274456,33.4219763,3,1,
1053,,-111.92737,33.4219766,3,1,
1054,,-111.9272944,33.4219769,3,1,
1055,,-111.9272188,33.4219773,3,1,
1056,,-111.9271432,33.4219776,3,1,
1057,,-111.9270676,33.4219779,3,1,
1058,,-111.9269921,33.4219783,3,1,
1059,,-111.9269165,33.4219786,3,1,
1060,,-111.9268409,33.421979,3,1,
1061,,-111.9267653,33.4219793,3,1,
1062,,-111.9266897,33.4219796,3,1,
1063,,-111.9266141,33.42198,3,1,
1064,,-111.9265385,33.4219803,3,1,
1065,,-111.9264629,33.4219806,3,1,
1066,2,-111.9325855,33.4219217,3,2,
1067,,-111.9325099,33.421922,3,2,
1068,,-111.9324343,33.4219224,3,2,
1069,,-111.9323587,33.4219227,3,2,
1070,,-111.9322831,33.421923,3,2,
1071,,-111.9322075,33.4219234,3,2,
1072,,-111.9321319,33.4219237,3,2,
1073,,-111.9320563,33.4219241,3,2,
1074,,-111.9319807,33.4219244,3,2,
1075,,-111.9319052,33.4219247,3,2,
1076,,-111.9318296,33.4219251,3,2,
1077,,-111.931754,33.4219254,3,2,
1078,,-111.9316784,33.4219258,3,2,
1079,,-111.9316028,33.4219261,3,2,
1080,,-111.9315272,33.4219264,3,2,
1081,,-111.9314516,33.4219268,3,2,
1082,,-111.931376,33.4219271,3,2,
1083,,-111.9313004,33.4219274,3,2,
1084,,-111.9312249,33.4219278,3,2,
1085,,-111.9311493,33.4219281,3,2,
1086,,-111.9310737,33.4219285,3,2,
1087,,-111.9309981,33.4219288,3,2,
1088,,-111.9309225,33.4219291,3,2,
1089,,-111.9308469,33.4219295,3,2,
1090,,-111.9307713,33.4219298,3,2,
1091,,-111.9306957,33.4219302,3,2,
1092,,-111.9306201,33.4219305,3,2,
1093,,-111.9305445,33.4219308,3,2,
1094,,-111.930469,33.4219312,3,2,
1095,,-111.9303934,33.4219315,3,2,
1096,,-111.9303178,33.4219319,3,2,
1097,,-111.9302422,33.4219322,3,2,
1098,,-111.9301666,33.4219325,3,2,
1099,,-111.930091,33.4219329,3,2,
1100,,-111.9300154,33.4219332,3,2,
1101,,-111.9299398,33.4219335,3,2,
1102,,-111.9298642,33.4219339,3,2,
1103,,-111.9297887,33.4219342,3,2,
1104,,-111.9297131,33.4219346,3,2,
1105,,-111.9296375,33.4219349,3,2,
1106,,-111.9295619,33.4219352,3,2,
1107,,-111.9294863,33.4219356,3,2,
1108,,-111.9294107,33.4219359,3,2,
1109,,-111.9293351,33.4219363,3,2,
1110,,-111.9292595,33.4219366,3,2,
1111,,-111.9291839,33.4219369,3,2,
1112,,-111.9291084,33.4219373,3,2,
1113,,-111.9290328,33.4219376,3,2,
1114,,-111.9289572,33.4219379,3,2,
